poi_id,city_id,name,category_id,poi_category,lat,lng,typical_duration_minutes,entry_cost,currency,carbon_kg,popularity_score,value_score,opens_at,closes_at,closed_days,best_season,accessibility,tags,description,has_xr_scene,status,updated_at
poi_baaea645,cty_c9f34ba7,Great Mosque of Kuala Lumpur,cat_7e99ea32,religious,3.177738,101.620681,120,18.79,MYR,2.984,62,37,06:00,18:00,,summer,step_free,"unesco,family_friendly,photogenic,outdoor","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the step-well geometry on the colonnade is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_47a367e4,cty_c9f34ba7,Maritime Museum,cat_648738e2,museum,3.198221,101.667549,75,2.69,MYR,1.553,42,53,08:00,21:00,1,summer,partial,"indoor,quiet,photogenic,sunrise","The tile mosaic is the reason most people come, but the north courtyard behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_391f3e77,cty_c9f34ba7,Watchtower Terrace,cat_f2c80643,viewpoint,3.199635,101.744808,120,134.25,MYR,3.131,69,68,10:00,17:00,,summer,none,"family_friendly,photogenic,outdoor,indoor","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the step-well geometry on the riverside steps is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_dd011b96,cty_c9f34ba7,Spice Market Walk,cat_a01f3db5,food,3.169515,101.698597,120,64.44,MYR,1.353,31,43,06:00,,0,summer,none,"quiet,ticketed,outdoor,crowded","The inscription is the reason most people come, but the riverside steps behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_566ecbdf,cty_c9f34ba7,Ridge Lookout,cat_63e0475b,viewpoint,3.157129,101.649202,60,26.85,MYR,2.331,64,63,10:00,18:00,,summer,none,"guided_tour,photogenic,unesco,quiet","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the inscription on the north courtyard is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_8740f93b,cty_c9f34ba7,Jain Temple Complex,cat_63e0475b,religious,3.08582,101.687346,150,10.74,MYR,2.933,27,69,08:00,17:00,,summer,partial,"outdoor,indoor,sunrise,ticketed","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the tile mosaic on the colonnade is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_9d150a02,cty_c9f34ba7,Kuala Lumpur Bird Sanctuary,cat_db384ce5,wildlife,3.072813,101.637067,75,40.28,MYR,1.244,22,98,,17:00,,summer,step_free,"indoor,sunset,guided_tour,local_favourite","The inscription is the reason most people come, but the riverside steps behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_29af0a10,cty_36afaa5c,Coffee Roastery Tour,cat_b591c643,food,-8.413322,115.197265,120,39000.00,IDR,0.172,63,37,08:00,19:00,,summer,partial,"photogenic,quiet,sunset,sunrise","The brass door is the reason most people come, but the colonnade behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_45d40c26,cty_36afaa5c,Bali City Museum,cat_a6c4c438,museum,-8.395538,115.152388,120,19500.00,IDR,2.539,100,72,08:00,19:00,,summer,step_free,"outdoor,guided_tour,indoor,ticketed","The step-well geometry is the reason most people come, but the rear terrace behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_67992007,cty_36afaa5c,Ayurveda Centre,cat_7073a53a,wellness,-8.414902,115.206254,60,487500.00,IDR,2.792,32,76,08:00,18:00,,summer,none,"quiet,crowded,local_favourite,family_friendly",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_19b1930f,cty_36afaa5c,Bali Viewpoint,cat_fda74089,viewpoint,-8.480562,115.222229,150,146250.00,IDR,2.438,65,53,09:00,19:00,,summer,partial,"unesco,quiet,indoor,sunset","The mirror work is the reason most people come, but the riverside steps behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_edbbfa7c,cty_36afaa5c,Water Palace,cat_c03ee00a,heritage,-8.403107,115.153704,240,0.00,IDR,1.833,51,43,06:00,,,summer,partial,"sunrise,unesco,local_favourite,photogenic","The brass door is the reason most people come, but the inner sanctum approach behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_4083e010,cty_36afaa5c,Fishermen's Cove,cat_db94a794,beach,-8.405763,115.161741,75,68250.00,IDR,2.175,29,81,06:00,18:00,,summer,partial,"indoor,local_favourite,outdoor,photogenic","Restored in the 1990s with mixed results — the riverside steps is authentic, the tile mosaic is not.",0,active,2026-08-18T10:00:00+05:30
poi_7fd38d45,cty_36afaa5c,Night Food Bazaar,cat_a01f3db5,food,-8.352394,115.179949,120,487500.00,IDR,0.598,43,47,08:00,,,summer,none,"sunset,ticketed,family_friendly,photogenic","The carved lintel is the reason most people come, but the riverside steps behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_adab11df,cty_36afaa5c,Bali Stepwell,cat_fce0bd94,heritage,-8.409139,115.161858,120,0.00,IDR,2.459,35,77,08:00,19:00,,summer,none,"local_favourite,quiet,unesco,sunset","Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence.",0,active,2026-08-18T10:00:00+05:30
poi_f9130509,cty_36afaa5c,Bali Bazaar,cat_f2c80643,shopping,-8.43544,115.237812,75,146250.00,IDR,0.666,54,87,08:00,17:00,,summer,none,"ticketed,sunset,sunrise,family_friendly","Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence.",0,active,2026-08-18T10:00:00+05:30
poi_c82b2d5e,cty_36afaa5c,Textile Museum,cat_a74a90c1,museum,-8.393475,115.211297,240,39000.00,IDR,0.935,56,90,08:00,18:00,,,partial,"photogenic,guided_tour,sunrise,crowded","Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence.",0,active,2026-08-18T10:00:00+05:30
poi_6f8881e5,cty_36afaa5c,Watchtower Terrace,cat_5c6b9b9e,viewpoint,-8.463619,115.155884,240,0.00,IDR,0.986,60,41,08:00,18:00,,summer,partial,"indoor,crowded,quiet,unesco",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_8bbc9fa1,cty_36afaa5c,Blue Pottery Workshop,cat_70320c9b,shopping,-8.379487,115.211347,45,68250.00,IDR,0.326,42,63,06:00,19:00,,,none,"ticketed,quiet,family_friendly,sunset",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_47522fff,cty_36afaa5c,Blue Pottery Workshop,cat_f2c80643,shopping,-8.386607,115.253135,75,0.00,IDR,2.66,82,58,,,,,partial,"unesco,ticketed,quiet,sunset","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the lattice screen on the colonnade is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_13d980c4,cty_36afaa5c,Lighthouse Beach,cat_db94a794,beach,-8.416509,115.252699,75,0.00,IDR,0.219,30,50,08:00,17:00,,summer,partial,"quiet,guided_tour,sunrise,ticketed","Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence.",0,active,2026-08-18T10:00:00+05:30
poi_4f98940c,cty_36afaa5c,Zipline Point,cat_51e6a700,adventure,-8.390721,115.250246,75,0.00,IDR,2.809,34,28,08:00,17:00,,,step_free,"crowded,family_friendly,outdoor,quiet","Restored in the 1990s with mixed results — the inner sanctum approach is authentic, the tile mosaic is not.",0,active,2026-08-18T10:00:00+05:30
poi_25297fae,cty_51a149b7,Rock Garden,cat_dbd7c6e8,nature,34.962146,135.781407,45,4550.00,JPY,1.906,58,67,09:00,21:00,,spring,none,"outdoor,unesco,guided_tour,quiet","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the mirror work on the north courtyard is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_b6e36b7d,cty_51a149b7,Watchtower Terrace,cat_e8ba72de,viewpoint,35.031604,135.723082,75,4550.00,JPY,3.077,10,38,10:00,21:00,,,step_free,"guided_tour,family_friendly,sunrise,quiet","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the carved lintel on the rear terrace is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_7dbcbc93,cty_51a149b7,Cliff Walk,cat_dbd7c6e8,nature,34.9766,135.681169,60,91.00,JPY,3.26,76,74,09:00,,,,none,"crowded,ticketed,photogenic,quiet","The tile mosaic is the reason most people come, but the riverside steps behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_7222df37,cty_51a149b7,Riverside Lounge,cat_3ecd28b3,nightlife,35.069939,135.708446,150,2184.00,JPY,1.225,67,67,09:00,17:00,,spring,none,"family_friendly,photogenic,crowded,guided_tour","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_7b3b06ba,cty_51a149b7,Jain Temple Complex,cat_7e99ea32,religious,34.979566,135.843913,180,0.00,JPY,2.096,33,53,09:00,,,spring,partial,"ticketed,local_favourite,quiet,sunrise","Restored in the 1990s with mixed results — the north courtyard is authentic, the carved lintel is not.",0,active,2026-08-18T10:00:00+05:30
poi_5f0425b4,cty_51a149b7,Kyoto Bazaar,cat_8c7f3fd2,shopping,35.050479,135.766346,75,637.00,JPY,2.499,29,39,06:00,,,spring,partial,"indoor,family_friendly,sunset,guided_tour",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_1fcbd044,cty_51a149b7,"Old Palace, Kyoto",cat_54243992,heritage,35.013343,135.685805,45,1365.00,JPY,0.334,78,65,10:00,,,spring,partial,"sunrise,ticketed,indoor,outdoor","Restored in the 1990s with mixed results — the north courtyard is authentic, the fresco panel is not.",0,active,2026-08-18T10:00:00+05:30
poi_d2db3dab,cty_51a149b7,Blue Pottery Workshop,cat_70320c9b,shopping,35.055405,135.820064,240,1365.00,JPY,0.582,62,82,09:00,19:00,6,spring,partial,"crowded,outdoor,unesco,sunrise",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_d1c73e68,cty_51a149b7,Museum of Coins,cat_a74a90c1,museum,34.995102,135.774004,240,2184.00,JPY,1.551,52,65,06:00,21:00,6,spring,step_free,"sunset,indoor,unesco,sunrise",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_1fcba288,cty_51a149b7,Crocodile Park,cat_200acca0,wildlife,35.039936,135.680891,240,0.00,JPY,3.274,76,15,10:00,18:00,,,step_free,"family_friendly,sunrise,crowded,outdoor","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the tile mosaic on the north courtyard is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_18c77529,cty_51a149b7,Botanical Gardens,cat_dbd7c6e8,nature,35.075549,135.742067,180,364.00,JPY,0.213,60,47,08:00,21:00,6,spring,partial,"outdoor,quiet,unesco,sunset",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_4814eeb4,cty_51a149b7,Maritime Museum,cat_648738e2,museum,35.062175,135.759897,120,0.00,JPY,0.925,22,45,06:00,,,spring,step_free,"sunset,sunrise,photogenic,crowded","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the mirror work on the riverside steps is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_1b12b60f,cty_51a149b7,Elephant Camp,cat_200acca0,wildlife,34.947781,135.724569,90,1365.00,JPY,1.692,71,85,08:00,18:00,,,partial,"crowded,sunrise,unesco,photogenic","Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence.",0,active,2026-08-18T10:00:00+05:30
poi_9ebb50cc,cty_51a149b7,Jain Temple Complex,cat_63e0475b,religious,35.014935,135.725568,150,637.00,JPY,2.548,40,31,10:00,18:00,,,step_free,"ticketed,outdoor,quiet,indoor","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_e8cfe658,cty_51a149b7,Kyoto Temple,cat_7e99ea32,religious,34.94323,135.792459,150,0.00,JPY,1.933,59,73,09:00,17:00,6,spring,none,"ticketed,sunrise,photogenic,outdoor","The carved lintel is the reason most people come, but the inner sanctum approach behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_36344a67,cty_0b7f5985,Night Food Bazaar,cat_a01f3db5,food,47.423131,8.482646,120,26.25,CHF,3.492,35,32,06:00,21:00,,summer,none,"sunrise,local_favourite,outdoor,family_friendly","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_a2683340,cty_0b7f5985,Cliff Walk,cat_8f5457b4,nature,47.398805,8.585379,45,2.10,CHF,3.086,32,63,08:00,21:00,,summer,step_free,"crowded,indoor,guided_tour,ticketed","The brass door is the reason most people come, but the inner sanctum approach behind it is quieter and arguably better.",0,active,2026-08-18T10:00:00+05:30
poi_0d0097d8,cty_0b7f5985,Cycling Loop,cat_5c6b9b9e,adventure,47.44367,8.601561,150,0.53,CHF,0.324,57,46,,18:00,,summer,step_free,"sunrise,photogenic,outdoor,crowded",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_91b95b2c,cty_0b7f5985,Zipline Point,cat_0bdaba79,adventure,47.364422,8.544534,45,0.00,CHF,2.655,62,56,10:00,17:00,,summer,partial,"ticketed,sunset,outdoor,local_favourite",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_7858bc94,cty_0b7f5985,Riverside Lounge,cat_ae5149e1,nightlife,47.311754,8.499795,45,0.00,CHF,0.585,62,67,,19:00,6,summer,none,"sunrise,unesco,quiet,guided_tour","Restored in the 1990s with mixed results — the rear terrace is authentic, the carved lintel is not.",0,active,2026-08-18T10:00:00+05:30
poi_0f290346,cty_0b7f5985,Zurich City Museum,cat_a74a90c1,museum,47.354136,8.509505,90,0.00,CHF,0.267,64,65,,19:00,,,none,"outdoor,sunset,crowded,unesco","Restored in the 1990s with mixed results — the north courtyard is authentic, the fresco panel is not.",0,active,2026-08-18T10:00:00+05:30
poi_6a47f431,cty_0b7f5985,Riverside Lounge,cat_ae5149e1,nightlife,47.320211,8.595096,180,0.00,CHF,0.173,40,58,08:00,,,summer,step_free,"crowded,sunset,family_friendly,guided_tour","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the inscription on the north courtyard is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_2de73961,cty_0b7f5985,Museum of Coins,cat_648738e2,museum,47.315744,8.437262,75,0.00,CHF,2.142,79,70,08:00,19:00,1,summer,step_free,"guided_tour,family_friendly,local_favourite,ticketed",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_e42ee142,cty_0b7f5985,Rock Garden,cat_e8ba72de,nature,47.331431,8.438616,150,0.00,CHF,0.271,86,53,06:00,21:00,6,summer,none,"unesco,guided_tour,quiet,sunset","Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the step-well geometry on the inner sanctum approach is easy to miss from the main path.",0,active,2026-08-18T10:00:00+05:30
poi_691b9d78,cty_0b7f5985,Kayaking at Zurich,cat_0bdaba79,adventure,47.325743,8.605164,120,0.00,CHF,0.89,45,32,,19:00,,summer,step_free,"ticketed,family_friendly,local_favourite,sunset",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
poi_84400ff6,cty_0b7f5985,Hot Springs,cat_7073a53a,wellness,47.410333,8.563611,60,0.53,CHF,0.686,64,79,08:00,17:00,,summer,partial,"outdoor,quiet,guided_tour,photogenic","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_4af84782,cty_0b7f5985,Paragliding Launch,cat_51e6a700,adventure,47.32652,8.496371,180,3.68,CHF,3.075,45,39,10:00,21:00,1,summer,step_free,"sunrise,outdoor,guided_tour,sunset","Restored in the 1990s with mixed results — the riverside steps is authentic, the fresco panel is not.",0,active,2026-08-18T10:00:00+05:30
poi_44b0ea0b,cty_0b7f5985,Zurich Stepwell,cat_54243992,heritage,47.410529,8.632009,120,0.00,CHF,2.942,53,67,08:00,17:00,,summer,partial,"unesco,photogenic,indoor,outdoor","Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps.",0,active,2026-08-18T10:00:00+05:30
poi_2751dae9,cty_0b7f5985,Puppet Museum,cat_648738e2,museum,47.424395,8.522026,45,0.00,CHF,3.393,66,69,09:00,18:00,0,,step_free,"photogenic,local_favourite,sunset,indoor","Restored in the 1990s with mixed results — the colonnade is authentic, the mirror work is not.",0,active,2026-08-18T10:00:00+05:30
poi_1351648f,cty_0b7f5985,Maritime Museum,cat_a6c4c438,museum,47.427013,8.57018,75,0.00,CHF,0.845,68,69,09:00,21:00,,summer,step_free,"sunrise,indoor,family_friendly,photogenic",Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely.,0,active,2026-08-18T10:00:00+05:30
