chunk_id,city_id,poi_id,section,title,body,language,token_estimate,source_label,embedding_ref,seasonal_relevance,updated_at
kbc_942f843c,,poi_0d0097d8,history,Cycling Loop — visitor notes,"Cycling Loop sits in Zurich and takes about 150 minutes to see properly. Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence. Photography is permitted except in the inner chamber.",en-IN,53,KV Place Guide / Zurich / Cycling Loop,emb_place_942f843c,,2026-08-18T10:00:00+05:30
kbc_075a5168,,poi_46ade188,history,Maritime Museum — visitor notes,"Maritime Museum sits in Visakhapatnam and takes about 150 minutes to see properly. Restored in the 1990s with mixed results — the north courtyard is authentic, the tile mosaic is not. There is shade at the entrance but very little inside.",en-IN,53,KV Place Guide / Visakhapatnam / Maritime Museum,emb_place_075a5168,winter,2026-08-18T10:00:00+05:30
kbc_2358af86,,poi_6a074d03,history,Hot Springs — visitor notes,Hot Springs sits in Visakhapatnam and takes about 75 minutes to see properly. Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely. There is shade at the entrance but very little inside.,en-IN,55,KV Place Guide / Visakhapatnam / Hot Springs,emb_place_2358af86,,2026-08-18T10:00:00+05:30
kbc_fef938b2,,poi_e0c06ade,practical,Alleppey Lake — visitor notes,"Alleppey Lake sits in Alleppey and takes about 150 minutes to see properly. Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence. Photography is permitted except in the inner chamber.",en-IN,53,KV Place Guide / Alleppey / Alleppey Lake,emb_place_fef938b2,,2026-08-18T10:00:00+05:30
kbc_af1fae56,,poi_986efb66,culture,Handloom Cooperative — visitor notes,"Handloom Cooperative sits in Thiruvananthapuram and takes about 60 minutes to see properly. Restored in the 1990s with mixed results — the inner sanctum approach is authentic, the carved lintel is not. There is shade at the entrance but very little inside.",en-IN,54,KV Place Guide / Thiruvananthapuram / Handloom Cooperative,emb_place_af1fae56,,2026-08-18T10:00:00+05:30
kbc_08c328a6,,poi_8c2e2ce7,seasonal,Museum of Coins — visitor notes,"Museum of Coins sits in Madurai and takes about 240 minutes to see properly. Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps. There is shade at the entrance but very little inside.",en-IN,55,KV Place Guide / Madurai / Museum of Coins,emb_place_08c328a6,winter,2026-08-18T10:00:00+05:30
kbc_53daac58,,poi_ac50e745,practical,Blue Pottery Workshop — visitor notes,"Blue Pottery Workshop sits in Kochi and takes about 120 minutes to see properly. Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the carved lintel on the upper gallery is easy to miss from the main path. Photography is permitted except in the inner chamber.",en-IN,66,KV Place Guide / Kochi / Blue Pottery Workshop,emb_place_53daac58,,2026-08-18T10:00:00+05:30
kbc_b67ba349,,poi_f2bc64a8,history,Lighthouse Beach — visitor notes,"Lighthouse Beach sits in Guwahati and takes about 150 minutes to see properly. Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence. There is shade at the entrance but very little inside.",en-IN,55,KV Place Guide / Guwahati / Lighthouse Beach,emb_place_b67ba349,,2026-08-18T10:00:00+05:30
kbc_f21d170d,,poi_f5306b2a,history,Watchtower Terrace — visitor notes,Watchtower Terrace sits in Doha and takes about 60 minutes to see properly. Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely. There is shade at the entrance but very little inside.,en-IN,55,KV Place Guide / Doha / Watchtower Terrace,emb_place_f21d170d,,2026-08-18T10:00:00+05:30
kbc_ee1e4c1a,,poi_b6e36b7d,practical,Watchtower Terrace — visitor notes,Watchtower Terrace sits in Kyoto and takes about 75 minutes to see properly. Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely. A guide is worth it here — the signage explains almost nothing.,en-IN,58,KV Place Guide / Kyoto / Watchtower Terrace,emb_place_ee1e4c1a,,2026-08-18T10:00:00+05:30
kbc_d54760db,,poi_c9bd1fcd,culture,Rock Garden — visitor notes,"Rock Garden sits in Bangkok and takes about 75 minutes to see properly. The tile mosaic is the reason most people come, but the riverside steps behind it is quieter and arguably better. There is shade at the entrance but very little inside.",en-IN,55,KV Place Guide / Bangkok / Rock Garden,emb_place_d54760db,,2026-08-18T10:00:00+05:30
kbc_3b4380bb,,poi_64a35db3,history,North Beach — visitor notes,"North Beach sits in Pondicherry and takes about 240 minutes to see properly. Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence. There is shade at the entrance but very little inside.",en-IN,55,KV Place Guide / Pondicherry / North Beach,emb_place_3b4380bb,winter,2026-08-18T10:00:00+05:30
kbc_884683e9,,poi_6f8881e5,history,Watchtower Terrace — visitor notes,"Watchtower Terrace sits in Bali and takes about 240 minutes to see properly. Restored in the 1990s with mixed results — the inner sanctum approach is authentic, the lattice screen is not. Entry is straightforward; queues build after eleven.",en-IN,50,KV Place Guide / Bali / Watchtower Terrace,emb_place_884683e9,,2026-08-18T10:00:00+05:30
kbc_8287dfd5,,poi_a6e080dd,culture,Night Food Bazaar — visitor notes,"Night Food Bazaar sits in Jodhpur and takes about 75 minutes to see properly. Restored in the 1990s with mixed results — the rear terrace is authentic, the tile mosaic is not. The nearest usable toilets are across the road, not on site.",en-IN,55,KV Place Guide / Jodhpur / Night Food Bazaar,emb_place_8287dfd5,,2026-08-18T10:00:00+05:30
kbc_fb5a7e06,,poi_6a46e565,culture,North Beach — visitor notes,North Beach sits in Abu Dhabi and takes about 150 minutes to see properly. Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely. Entry is straightforward; queues build after eleven.,en-IN,53,KV Place Guide / Abu Dhabi / North Beach,emb_place_fb5a7e06,,2026-08-18T10:00:00+05:30
kbc_33bc5848,,poi_671bd504,culture,Kayaking at Aurangabad — visitor notes,"Kayaking at Aurangabad sits in Aurangabad and takes about 60 minutes to see properly. Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence. Entry is straightforward; queues build after eleven.",en-IN,53,KV Place Guide / Aurangabad / Kayaking at Aurangabad,emb_place_33bc5848,,2026-08-18T10:00:00+05:30
kbc_10ae791b,,poi_428db857,culture,Ayurveda Centre — visitor notes,"Ayurveda Centre sits in New Delhi and takes about 60 minutes to see properly. Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the fresco panel on the rear terrace is easy to miss from the main path. Entry is straightforward; queues build after eleven.",en-IN,65,KV Place Guide / New Delhi / Ayurveda Centre,emb_place_10ae791b,winter,2026-08-18T10:00:00+05:30
kbc_4b561221,,poi_efb828ad,history,Jodhpur Viewpoint — visitor notes,Jodhpur Viewpoint sits in Jodhpur and takes about 120 minutes to see properly. Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely. Entry is straightforward; queues build after eleven.,en-IN,52,KV Place Guide / Jodhpur / Jodhpur Viewpoint,emb_place_4b561221,,2026-08-18T10:00:00+05:30
kbc_84baed11,,poi_f6d9652b,practical,Quiet Bay — visitor notes,"Quiet Bay sits in Kandy and takes about 60 minutes to see properly. Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence. There is shade at the entrance but very little inside.",en-IN,55,KV Place Guide / Kandy / Quiet Bay,emb_place_84baed11,,2026-08-18T10:00:00+05:30
kbc_639e6480,,poi_ba5291a4,seasonal,Hot Springs — visitor notes,"Hot Springs sits in Tirupati and takes about 180 minutes to see properly. Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the step-well geometry on the inner sanctum approach is easy to miss from the main path. Entry is straightforward; queues build after eleven.",en-IN,65,KV Place Guide / Tirupati / Hot Springs,emb_place_639e6480,,2026-08-18T10:00:00+05:30
kbc_3e6b940b,,poi_cfe191ae,history,Royal Cenotaphs — visitor notes,"Royal Cenotaphs sits in Lucknow and takes about 240 minutes to see properly. Restored in the 1990s with mixed results — the north courtyard is authentic, the lattice screen is not. Photography is permitted except in the inner chamber.",en-IN,50,KV Place Guide / Lucknow / Royal Cenotaphs,emb_place_3e6b940b,,2026-08-18T10:00:00+05:30
kbc_c69edf9c,,poi_f79642d1,culture,Rock Climbing Wall — visitor notes,"Rock Climbing Wall sits in Panaji and takes about 120 minutes to see properly. Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps. Entry is straightforward; queues build after eleven.",en-IN,52,KV Place Guide / Panaji / Rock Climbing Wall,emb_place_c69edf9c,,2026-08-18T10:00:00+05:30
kbc_dc0c2fd0,,poi_a1220965,practical,Sunset Point — visitor notes,"Sunset Point sits in Munnar and takes about 90 minutes to see properly. Restored in the 1990s with mixed results — the riverside steps is authentic, the step-well geometry is not. Photography is permitted except in the inner chamber.",en-IN,50,KV Place Guide / Munnar / Sunset Point,emb_place_dc0c2fd0,winter,2026-08-18T10:00:00+05:30
kbc_db35132f,,poi_d19e8a0d,practical,Butterfly Reserve — visitor notes,"Butterfly Reserve sits in Manali and takes about 180 minutes to see properly. The mirror work is the reason most people come, but the colonnade behind it is quieter and arguably better. A guide is worth it here — the signage explains almost nothing.",en-IN,57,KV Place Guide / Manali / Butterfly Reserve,emb_place_db35132f,,2026-08-18T10:00:00+05:30
kbc_edf36b0b,,poi_2b68f8e3,history,Kayaking at Amritsar — visitor notes,Kayaking at Amritsar sits in Amritsar and takes about 60 minutes to see properly. Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely. There is shade at the entrance but very little inside.,en-IN,57,KV Place Guide / Amritsar / Kayaking at Amritsar,emb_place_edf36b0b,,2026-08-18T10:00:00+05:30
kbc_6527d17c,,poi_6cf96802,practical,Riverside Lounge — visitor notes,"Riverside Lounge sits in Varanasi and takes about 60 minutes to see properly. Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the inscription on the riverside steps is easy to miss from the main path. A guide is worth it here — the signage explains almost nothing.",en-IN,68,KV Place Guide / Varanasi / Riverside Lounge,emb_place_6527d17c,,2026-08-18T10:00:00+05:30
kbc_c5a9e224,,poi_a8ca10a8,seasonal,Rock Climbing Wall — visitor notes,Rock Climbing Wall sits in New Delhi and takes about 120 minutes to see properly. Busiest between ten and one. Come at opening or an hour before closing and it is a different place entirely. Photography is permitted except in the inner chamber.,en-IN,55,KV Place Guide / New Delhi / Rock Climbing Wall,emb_place_c5a9e224,,2026-08-18T10:00:00+05:30
kbc_27ba74d2,,poi_7dbcbc93,practical,Cliff Walk — visitor notes,"Cliff Walk sits in Kyoto and takes about 60 minutes to see properly. Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the step-well geometry on the colonnade is easy to miss from the main path. A guide is worth it here — the signage explains almost nothing.",en-IN,68,KV Place Guide / Kyoto / Cliff Walk,emb_place_27ba74d2,,2026-08-18T10:00:00+05:30
kbc_acddd5e5,,poi_8c65234d,practical,Riverside Lounge — visitor notes,"Riverside Lounge sits in Panaji and takes about 90 minutes to see properly. Restored in the 1990s with mixed results — the riverside steps is authentic, the fresco panel is not. A guide is worth it here — the signage explains almost nothing.",en-IN,55,KV Place Guide / Panaji / Riverside Lounge,emb_place_acddd5e5,,2026-08-18T10:00:00+05:30
kbc_f5ec5ec6,,poi_b95f08bb,practical,Mysuru Stepwell — visitor notes,"Mysuru Stepwell sits in Mysuru and takes about 150 minutes to see properly. Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps. Entry is straightforward; queues build after eleven.",en-IN,50,KV Place Guide / Mysuru / Mysuru Stepwell,emb_place_f5ec5ec6,,2026-08-18T10:00:00+05:30
kbc_e2fa2e53,,poi_c0f909cd,culture,Hilltop Shrine — visitor notes,"Hilltop Shrine sits in Tirupati and takes about 180 minutes to see properly. Locals treat it as a park as much as a monument, which is worth knowing before you arrive expecting silence. Entry is straightforward; queues build after eleven.",en-IN,52,KV Place Guide / Tirupati / Hilltop Shrine,emb_place_e2fa2e53,winter,2026-08-18T10:00:00+05:30
kbc_b35e9e96,,poi_3cd58d03,seasonal,Botanical Gardens — visitor notes,"Botanical Gardens sits in Manali and takes about 60 minutes to see properly. Built in stages between the fourteenth and eighteenth centuries, it repays a slow visit; the fresco panel on the upper gallery is easy to miss from the main path. Entry is straightforward; queues build after eleven.",en-IN,63,KV Place Guide / Manali / Botanical Gardens,emb_place_b35e9e96,summer,2026-08-18T10:00:00+05:30
kbc_710d0d1e,,poi_abed8837,culture,Riverside Lounge — visitor notes,"Riverside Lounge sits in Bhubaneswar and takes about 120 minutes to see properly. Small enough to see in an hour, dense enough to reward two. Signage is uneven, so a guide helps. The nearest usable toilets are across the road, not on site.",en-IN,55,KV Place Guide / Bhubaneswar / Riverside Lounge,emb_place_710d0d1e,winter,2026-08-18T10:00:00+05:30
